series_id,model_class,model,scaling,train_length,test_length,mae,rmse,smape,mase
M10709,baseline,AutoETS,robust,288,18,38.224409701361736,46.265968051493324,0.9753254649512244,0.5325561371820212
M11216,baseline,AutoETS,robust,288,18,9.323141542254588,11.164413223706884,0.41667366981736986,0.17994315144491374
M12602,baseline,AutoETS,robust,84,18,33.76354842281954,38.143665207919646,1.4421558680802127,0.42000267561212973
M13032,baseline,AutoETS,robust,288,18,69.68004371273976,81.10150076353084,3.4366310431039166,1.3659357267457062
M13731,baseline,AutoETS,robust,52,18,531.5301095665011,613.2342172045219,20.98906733357041,1.018159390032566
M14111,baseline,AutoETS,robust,274,18,587.6496783782782,717.483368726676,14.678508358905178,0.6222379378829427
M14329,baseline,AutoETS,robust,144,18,589.7337000236522,707.3343042986513,20.640310521633964,1.2836343255670724
M14447,baseline,AutoETS,robust,144,18,802.7491869950404,960.0134672829518,11.605762082776451,1.4065629353936842
M14629,baseline,AutoETS,robust,52,18,477.7792427701744,592.2768973861272,16.385300177024405,0.2094880261452829
M14936,baseline,AutoETS,robust,157,18,163.58623914810775,201.9375338418202,10.042249979187643,1.4910119656584844
M15248,baseline,AutoETS,robust,157,18,280.91361443062954,333.2460933736065,15.571746052329436,0.41422218313820774
M15257,baseline,AutoETS,robust,157,18,141.17253104299974,169.15521554042365,7.04959313016707,0.9229472501748006
M16044,baseline,AutoETS,robust,299,18,221.58662557146897,267.8510813496571,9.35904709728163,0.8254742479849898
M16050,baseline,AutoETS,robust,299,18,911.1065210522016,918.6935067640964,11.496842234565099,1.5554921986245693
M1640,baseline,AutoETS,robust,288,18,6.591336316115859,7.874064493636562,0.48542382475543505,0.2475114045235343
M17336,baseline,AutoETS,robust,51,18,339.4526994159175,399.466335613015,20.856722594731384,0.3067343669420941
M1740,baseline,AutoETS,robust,288,18,82.20830948515767,95.30393198008471,1.3835192919465265,0.6493101367302976
M17497,baseline,AutoETS,robust,51,18,141.66799984442443,170.34261565932104,22.725281555422118,0.20794324403208705
M17692,baseline,AutoETS,robust,51,18,950.0211108888666,1057.509827928759,16.817147476237686,0.29735813262171584
M18025,baseline,AutoETS,robust,51,18,2250.0900009985,2501.7470587425023,32.87150761142137,0.8185961757363945
M18211,baseline,AutoETS,robust,51,18,1055.5388838885222,1306.3698578078765,15.367032601070138,0.6462482962582788
M18218,baseline,AutoETS,robust,51,18,938.8555565553891,1075.691515036292,21.310509305238867,0.5057371091942013
M18232,baseline,AutoETS,robust,51,18,678.259558955591,834.8117518202505,9.83158261729011,0.3773483994189451
M18966,baseline,AutoETS,robust,51,18,99.15975570685733,120.5147035662601,9.606854919038135,0.29453392784215043
M19214,baseline,AutoETS,robust,51,18,2850.019990998599,3054.2506908282744,58.48872310993918,1.1675502063964849
M1953,baseline,AutoETS,robust,288,18,58.934057881155844,76.09496341909421,2.1511968002694624,0.576188451122884
M2083,baseline,AutoETS,robust,288,18,36.09569751046383,41.45125700135589,1.2097386259249614,0.6134490463600996
M22060,baseline,AutoETS,robust,288,18,21.022129332698164,26.03341349270403,0.6097813654258043,0.2727387451911859
M22299,baseline,AutoETS,robust,288,18,146.81496148954693,153.9084230913416,3.128650691223773,0.9456459596526242
M22542,baseline,AutoETS,robust,288,18,12.526641957541996,15.4351521166033,0.4484361459967583,0.1593558744218508
M23284,baseline,AutoETS,robust,288,18,25.87597552218627,28.004345969427686,2.165570595963014,0.6731802473487991
